fips,Affordability Metric,county_perc_mo,mortgage_rate,year,month
40123,113.1494398,0.265162606,5.2299999999999995,2022,5
40123,113.7728292,0.263709714,5.522,2022,6
40123,115.9854765,0.258678942,5.4125,2022,7
40123,129.886905,0.230993265,5.2225,2022,8
40123,125.505977,0.239056346,6.112,2022,9
40123,122.4265941,0.245069305,6.9,2022,10
40123,111.2669102,0.269648903,6.805,2022,11
40123,120.3222794,0.249355318,6.364,2022,12
40123,108.4229715,0.276721804,6.2725,2023,1
40123,120.5879439,0.24880597,6.2575,2023,2
40123,108.6378392,0.276174494,6.544,2023,3
40123,113.952856,0.263293096,6.342499999999999,2023,4
40123,107.7934757,0.278337813,6.425,2023,5
40123,105.5835562,0.28416357,6.714,2023,6
40123,111.7323974,0.268525522,6.84,2023,7
40123,109.6438404,0.273640545,7.072,2023,8
40123,113.7948312,0.263658727,7.2,2023,9
40123,105.2986459,0.284932442,7.62,2023,10
40123,103.5145275,0.289843378,7.442,2023,11
40123,104.7096491,0.286535201,6.815,2023,12
40123,104.0334199,0.288397712,6.6425,2024,1
40123,106.7491564,0.281060772,6.776000000000001,2024,2
40123,111.5275053,0.269018842,6.82,2024,3
40123,114.4374079,0.262178258,6.9925,2024,4
40123,115.1322602,0.260595946,7.06,2024,5
40123,102.6014993,0.29242263,6.9175,2024,6
40123,93.76596939,0.319977498,6.8475,2024,7
40123,92.89751098,0.322968829,6.5,2024,8
40123,93.01708176,0.322553661,6.18,2024,9
40123,99.79603199,0.300643219,6.428,2024,10
40123,96.46105739,0.311037439,6.805,2024,11
40123,107.2067218,0.279861186,6.715,2024,12
40123,108.2358689,0.277200161,6.958,2025,1
40123,106.0177224,0.282999857,6.842499999999999,2025,2
40123,108.5200174,0.276474341,6.65,2025,3
40123,102.0181283,0.294094793,6.725,2025,4
40123,106.7332453,0.281102671,6.816,2025,5
40123,96.97622742,0.309385105,6.8175,2025,6
40123,92.77569797,0.323392881,6.720000000000001,2025,7
40123,98.74690037,0.303837388,6.5875,2025,8
40123,107.0136185,0.280366188,6.3525,2025,9
40123,117.0734,0.256275126,6.254,2025,10
40123,108.4262642,0.276713401,6.2375,2025,11
40123,108.2886209,0.277065125,6.1899999999999995,2025,12
40123,113.0604383,0.265371343,6.1025,2026,1
40123,110.6584921,0.271131476,6.0475,2026,2
40125,131.9684213,0.227349846,5.71,2005,1
40125,146.8401874,0.204324176,5.6275,2005,2
40125,142.0247237,0.211251953,5.928,2005,3
40125,144.8126449,0.207184948,5.855,2005,4
40125,139.0672793,0.215744498,5.72,2005,5
40125,142.2072843,0.210980756,5.582,2005,6
40125,143.8135964,0.208624226,5.695,2005,7
40125,152.0822955,0.197281348,5.82,2005,8
40125,139.9152565,0.214436946,5.774,2005,9
40125,132.5893533,0.226285139,6.065,2005,10
40125,128.1485015,0.234126813,6.33,2005,11
40125,133.8414068,0.224168298,6.272,2005,12
40125,139.7762345,0.214650226,6.145,2006,1
40125,132.3440509,0.226704564,6.2525,2006,2
40125,141.703076,0.211731468,6.324,2006,3
40125,139.464391,0.215130186,6.5075,2006,4
40125,138.6369737,0.216414132,6.5975,2006,5
40125,126.8821008,0.236463616,6.6819999999999995,2006,6
40125,121.1269954,0.247698708,6.7625,2006,7
40125,130.3125547,0.230238755,6.523999999999999,2006,8
40125,143.76594,0.208693383,6.4025,2006,9
40125,153.8032279,0.195073931,6.3575,2006,10
40125,154.1468969,0.194639016,6.24,2006,11
40125,142.2346878,0.210940107,6.135,2006,12
40125,144.6658418,0.207395194,6.2175,2007,1
40125,136.5104727,0.219785337,6.285,2007,2
40125,135.9981951,0.220613224,6.156000000000001,2007,3
40125,119.6808902,0.250691654,6.18,2007,4
40125,119.5940882,0.250873607,6.2620000000000005,2007,5
40125,122.8614659,0.244201875,6.657500000000001,2007,6
40125,134.2771505,0.223440847,6.695,2007,7
40125,124.9866259,0.240049686,6.572,2007,8
40125,120.9337575,0.248094502,6.3825,2007,9
40125,114.3243939,0.262437431,6.375,2007,10
40125,122.6488529,0.244625201,6.208,2007,11
40125,136.3216944,0.220089696,6.095,2007,12
40125,156.839599,0.191297354,5.758,2008,1
40125,155.4836586,0.192965618,5.9175,2008,2
40125,148.936968,0.201447637,5.97,2008,3
40125,136.4089849,0.219948857,5.9175,2008,4
40125,135.7285089,0.221051572,6.036,2008,5
40125,126.6595527,0.236879096,6.32,2008,6
40125,133.2650844,0.225137743,6.425999999999999,2008,7
40125,138.1366945,0.217197902,6.4775,2008,8
40125,149.3613598,0.200875249,6.0375,2008,9
40125,149.8752223,0.200186527,6.2,2008,10
40125,155.4992235,0.192946303,6.0875,2008,11
40125,161.6997051,0.18554765,5.286,2008,12
40125,146.6079982,0.204647773,5.047499999999999,2009,1
40125,140.4811957,0.21357307,5.13,2009,2
40125,144.79407,0.207211527,5.0025,2009,3
40125,161.2866208,0.186022871,4.8100000000000005,2009,4
40125,149.4386139,0.200771404,4.8575,2009,5
40125,132.8200601,0.225892085,5.42,2009,6
40125,135.2008396,0.221914305,5.2219999999999995,2009,7
40125,133.3574923,0.224981737,5.1925,2009,8
40125,139.2783025,0.215417619,5.0575,2009,9
40125,140.627667,0.213350622,4.952,2009,10
40125,138.3517243,0.216860328,4.875,2009,11
40125,127.7308091,0.234892431,4.93,2009,12
40125,134.6486651,0.222824343,5.03,2010,1
40125,146.087481,0.205376943,4.99,2010,2
40125,151.6828287,0.197800902,4.9675,2010,3
40125,130.8488984,0.229295016,5.098000000000001,2010,4
40125,127.9058697,0.234570942,4.8875,2010,5
40125,141.4018518,0.212182513,4.7375,2010,6
40125,156.7979568,0.191348159,4.564,2010,7
40125,167.8363896,0.17876338,4.4275,2010,8
40125,169.7885614,0.176708019,4.346,2010,9
40125,160.7105881,0.18668963,4.225,2010,10
40125,162.0684968,0.185125431,4.3,2010,11
40125,138.5978299,0.216475253,4.714,2010,12
40125,141.4700969,0.212080157,4.755,2011,1
40125,143.0187001,0.209783757,4.9525,2011,2
40125,168.6231481,0.177929309,4.836,2011,3
40125,156.4135902,0.191818372,4.84,2011,4
40125,144.2804831,0.207949126,4.6375,2011,5
40125,135.0551777,0.222153647,4.51,2011,6
40125,134.8929557,0.222420809,4.545,2011,7
40125,144.032349,0.208307373,4.27,2011,8
40125,144.1642297,0.208116815,4.106,2011,9
40125,150.4778519,0.199384826,4.0675,2011,10
40125,154.0598002,0.194749054,3.9925,2011,11
40125,159.1283841,0.188545874,3.9579999999999997,2011,12
40125,174.8410513,0.171601578,3.915,2012,1
40125,165.5143873,0.181271253,3.89,2012,2
40125,167.640204,0.178972583,3.9539999999999997,2012,3
40125,159.671388,0.187904675,3.91,2012,4
40125,173.7239092,0.172705072,3.7979999999999996,2012,5
40125,162.1022845,0.185086844,3.675,2012,6
40125,154.9749014,0.193599093,3.55,2012,7
40125,138.1321238,0.217205089,3.6019999999999994,2012,8
40125,143.4120502,0.209208363,3.4975,2012,9
40125,155.4221965,0.193041927,3.3825000000000003,2012,10
40125,169.4530927,0.17705785,3.3519999999999994,2012,11
40125,178.3477451,0.168227528,3.3449999999999998,2012,12
40125,180.5764883,0.1661512,3.414,2013,1
40125,191.0197307,0.157067546,3.5324999999999998,2013,2
40125,197.5022517,0.151912194,3.565,2013,3
40125,196.6976589,0.152533591,3.4450000000000003,2013,4
40125,185.2846757,0.161929205,3.536,2013,5
40125,170.6213825,0.175845488,4.07,2013,6
40125,150.1594623,0.19980759,4.37,2013,7
40125,146.0963425,0.205364486,4.456,2013,8
40125,149.5251544,0.200655204,4.49,2013,9
40125,158.8249004,0.188906149,4.192,2013,10
40125,151.8091954,0.197636251,4.255,2013,11
40125,147.4542447,0.20347329,4.4575,2013,12
40125,146.9075644,0.204230466,4.432,2014,1
40125,165.4133842,0.181381939,4.3025,2014,2
40125,158.2207139,0.189627512,4.3425,2014,3
40125,165.0299741,0.181803339,4.3375,2014,4
40125,176.1057895,0.170369188,4.192,2014,5
40125,176.7601212,0.169738514,4.1625,2014,6
40125,207.6049766,0.144519658,4.13,2014,7
40125,209.9065756,0.142935019,4.115,2014,8
40125,190.0211101,0.157892985,4.1625,2014,9
40125,164.860431,0.181990306,4.036,2014,10
40125,156.7052499,0.19146136,3.9975,2014,11
40125,157.3735121,0.190648349,3.864,2014,12
40125,163.0242341,0.184040124,3.67,2015,1
40125,159.3808333,0.18824723,3.71,2015,2
40125,162.2182432,0.184954539,3.77,2015,3
40125,161.2291391,0.186089192,3.6719999999999997,2015,4
40125,153.2972639,0.195717781,3.84,2015,5
40125,138.8995342,0.216005046,3.9825,2015,6
40125,135.7145715,0.221074274,4.046,2015,7
40125,138.2791247,0.216974184,3.9050000000000002,2015,8
40125,149.0284289,0.201324006,3.89,2015,9
40125,148.7910371,0.201645213,3.7960000000000003,2015,10
40125,158.8592458,0.188865308,3.9425,2015,11
40125,153.4200304,0.195561168,3.964,2015,12
40125,156.9100333,0.191211484,3.8725,2016,1
40125,151.444054,0.198112765,3.66,2016,2
40125,157.9472804,0.189955789,3.694,2016,3
40125,170.9341428,0.175523742,3.605,2016,4
40125,173.623912,0.17280454,3.6,2016,5
40125,161.7815395,0.185453794,3.568,2016,6
40125,148.3553141,0.202237449,3.44,2016,7
40125,135.9331423,0.220718802,3.435,2016,8
40125,140.0495837,0.214231271,3.46,2016,9
40125,143.1263397,0.209625988,3.47,2016,10
40125,139.9373798,0.214403045,3.77,2016,11
40125,133.7253281,0.224362884,4.198,2016,12
40125,131.5366522,0.228096122,4.15,2017,1
40125,142.0139521,0.211267977,4.1675,2017,2
40125,140.5869068,0.213412479,4.196,2017,3
40125,147.5236956,0.203377499,4.045,2017,4
40125,152.7994488,0.196355422,4.01,2017,5
40125,155.4424774,0.19301674,3.904,2017,6
40125,157.2088258,0.190848066,3.9675000000000002,2017,7
40125,149.2855322,0.200977281,3.88,2017,8
40125,157.1743321,0.190889949,3.8049999999999997,2017,9
40125,158.0814026,0.189794624,3.895,2017,10
40125,155.42266,0.193041351,3.9219999999999997,2017,11
40125,146.3756069,0.204972679,3.95,2017,12
40125,140.7323579,0.213191911,4.032500000000001,2018,1
40125,139.6897928,0.214783054,4.33,2018,2
40125,143.1952399,0.209525123,4.444,2018,3
40125,151.9857699,0.197406641,4.4675,2018,4
40125,151.9222552,0.197489171,4.586,2018,5
40125,153.7008085,0.19520392,4.57,2018,6
40125,146.2878091,0.205095698,4.5275,2018,7
40125,148.9301174,0.201456904,4.55,2018,8
40125,148.5941261,0.201912425,4.6274999999999995,2018,9
40125,157.8453427,0.190078464,4.83,2018,10
40125,154.9728326,0.193601677,4.866,2018,11
40125,144.6748293,0.20738231,4.6375,2018,12
40125,150.7853792,0.19897818,4.464,2019,1
40125,167.2293665,0.17941227,4.37,2019,2
40125,170.493183,0.175977712,4.265,2019,3
40125,150.433574,0.199443512,4.1425,2019,4
40125,139.2697889,0.215430787,4.072,2019,5
40125,147.8732782,0.202896701,3.8024999999999998,2019,6
40125,153.5478649,0.195398356,3.765,2019,7
40125,153.947069,0.194891663,3.6159999999999997,2019,8
40125,153.6633926,0.195251451,3.605,2019,9
40125,148.4512318,0.202106779,3.6879999999999997,2019,10
40125,147.5378678,0.203357963,3.6950000000000003,2019,11
40125,134.8681109,0.222461782,3.72,2019,12
40125,148.8901975,0.201510917,3.624,2020,1
40125,151.6923013,0.19778855,3.4650000000000003,2020,2
40125,169.6654764,0.176836213,3.45,2020,3
40125,154.5392409,0.194144867,3.306,2020,4
40125,151.3206704,0.198274302,3.2325,2020,5
40125,143.2703249,0.209415316,3.1625,2020,6
40125,146.6359452,0.204608769,3.016,2020,7
40125,143.3210512,0.209341196,2.935,2020,8
40125,142.9888498,0.209827552,2.89,2020,9
40125,139.5555997,0.214989584,2.834,2020,10
40125,142.3554874,0.210761108,2.765,2020,11
40125,144.6644341,0.207397212,2.684,2020,12
40125,140.757064,0.213154491,2.735,2021,1
40125,145.843565,0.205720426,2.81,2021,2
40125,133.1886446,0.225266954,3.0825,2021,3
40125,130.4964867,0.229914238,3.06,2021,4
40125,129.9002294,0.230969571,2.9625,2021,5
40125,131.8863914,0.227491252,2.975,2021,6
40125,133.2859569,0.225102486,2.868,2021,7
40125,131.7891567,0.227659096,2.8425000000000002,2021,8
40125,138.3900496,0.216800271,2.9,2021,9
40125,138.1524018,0.217173208,3.0675,2021,10
40125,135.9109463,0.220754848,3.0675,2021,11
40125,135.6940406,0.221107723,3.098,2021,12
40125,130.5624518,0.229798077,3.4450000000000003,2022,1
40125,124.2342663,0.241503421,3.7625,2022,2
40125,115.4994266,0.259767526,4.172,2022,3
40125,105.623309,0.284056621,4.9825,2022,4
40125,105.5075435,0.284368295,5.2299999999999995,2022,5
40125,107.0856307,0.28017765,5.522,2022,6
40125,112.8176107,0.265942525,5.4125,2022,7
40125,115.8848898,0.258903472,5.2225,2022,8
40125,105.7984817,0.283586303,6.112,2022,9
40125,100.3278335,0.299049618,6.9,2022,10
40125,98.51407645,0.304555464,6.805,2022,11
40125,104.2618457,0.287765866,6.364,2022,12
40125,103.7780386,0.289107413,6.2725,2023,1
40125,105.2850691,0.284969185,6.2575,2023,2
40125,99.03936802,0.302940143,6.544,2023,3
40125,105.9328944,0.283226475,6.342499999999999,2023,4
40125,98.75659677,0.303807556,6.425,2023,5
40125,94.15235046,0.318664379,6.714,2023,6
40125,89.29651288,0.335992967,6.84,2023,7
40125,89.98779502,0.333411884,7.072,2023,8
40125,90.7478092,0.330619555,7.2,2023,9
40125,88.25000037,0.339977339,7.62,2023,10
40125,93.67590368,0.320285144,7.442,2023,11
40125,102.5977778,0.292433237,6.815,2023,12
40125,103.4465095,0.290033955,6.6425,2024,1
40125,97.04823772,0.30915554,6.776000000000001,2024,2
40125,95.26865031,0.314930465,6.82,2024,3
40125,95.98308364,0.312586335,6.9925,2024,4
40125,95.61826791,0.313778956,7.06,2024,5
40125,86.85742528,0.345428157,6.9175,2024,6
40125,89.78831855,0.334152602,6.8475,2024,7
40125,96.00380157,0.312518877,6.5,2024,8
40125,111.2121454,0.269781688,6.18,2024,9
40125,105.6304005,0.284037551,6.428,2024,10
40125,94.84807767,0.31632692,6.805,2024,11
40125,93.90846619,0.319491964,6.715,2024,12
40125,86.98768272,0.344910904,6.958,2025,1
40125,96.18249186,0.311938272,6.842499999999999,2025,2
40125,97.17272202,0.308759492,6.65,2025,3
40125,104.3205473,0.287603939,6.725,2025,4
40125,104.5999832,0.286835613,6.816,2025,5
40125,104.2905552,0.287686649,6.8175,2025,6
40125,102.2003474,0.293570434,6.720000000000001,2025,7
40125,95.55696683,0.31398025,6.5875,2025,8
40125,98.96712097,0.303161292,6.3525,2025,9
40125,96.47702635,0.310985956,6.254,2025,10
40125,96.36035079,0.311362506,6.2375,2025,11
40125,99.52758805,0.301454108,6.1899999999999995,2025,12
40125,107.8408547,0.278215528,6.1025,2026,1
40125,109.2032522,0.274744567,6.0475,2026,2
40131,136.4978789,0.219805616,5.71,2005,1
40131,154.2682955,0.194485848,5.6275,2005,2
40131,145.7339281,0.205875191,5.928,2005,3
40131,152.5761392,0.196642807,5.855,2005,4
40131,142.5893515,0.210415434,5.72,2005,5
40131,144.1423988,0.208148335,5.582,2005,6
40131,137.7590094,0.21779338,5.695,2005,7
40131,138.1136262,0.21723418,5.82,2005,8
40131,136.7705076,0.219367471,5.774,2005,9
40131,132.830693,0.225874003,6.065,2005,10
40131,127.55312,0.23521965,6.33,2005,11
40131,131.1955119,0.228689228,6.272,2005,12
40131,134.2641481,0.223462486,6.145,2006,1
40131,133.7836324,0.224265105,6.2525,2006,2
40131,134.9557818,0.222317265,6.324,2006,3
40131,131.8781966,0.227505388,6.5075,2006,4
40131,131.312834,0.228484904,6.5975,2006,5
40131,126.6008431,0.236988945,6.6819999999999995,2006,6
40131,124.4329029,0.241117901,6.7625,2006,7
40131,129.6394787,0.231434133,6.523999999999999,2006,8
40131,130.7785277,0.229418398,6.4025,2006,9
40131,129.3785761,0.231900839,6.3575,2006,10
40131,127.3403894,0.235612601,6.24,2006,11
40131,130.1818832,0.230469859,6.135,2006,12
40131,132.0946236,0.227132638,6.2175,2007,1
40131,131.9746461,0.227339123,6.285,2007,2
40131,134.5257169,0.22302799,6.156000000000001,2007,3
40131,135.3621647,0.221649826,6.18,2007,4
40131,135.9703212,0.22065845,6.2620000000000005,2007,5
40131,130.3846862,0.230111382,6.657500000000001,2007,6
40131,127.0602187,0.236132132,6.695,2007,7
40131,127.5607942,0.235205499,6.572,2007,8
40131,130.0694164,0.230669139,6.3825,2007,9
40131,130.5210176,0.229871027,6.375,2007,10
40131,131.0167309,0.229001289,6.208,2007,11
40131,125.8501561,0.238402567,6.095,2007,12
40131,130.7566445,0.229456793,5.758,2008,1
40131,130.5502076,0.229819629,5.9175,2008,2
40131,135.7698961,0.220984188,5.97,2008,3
40131,139.0530111,0.215766635,5.9175,2008,4
40131,139.7626659,0.214671065,6.036,2008,5
40131,134.5028127,0.223065969,6.32,2008,6
40131,132.0560556,0.227198974,6.425999999999999,2008,7
40131,128.2591152,0.233924897,6.4775,2008,8
40131,140.1138771,0.214132968,6.0375,2008,9
40131,138.5968077,0.21647685,6.2,2008,10
40131,144.178598,0.208096075,6.0875,2008,11
40131,153.3422572,0.195660354,5.286,2008,12
40131,157.6879351,0.190268205,5.047499999999999,2009,1
40131,158.9465837,0.18876153,5.13,2009,2
40131,158.4712336,0.189327739,5.0025,2009,3
40131,167.0747775,0.179578275,4.8100000000000005,2009,4
40131,158.957067,0.188749081,4.8575,2009,5
40131,146.744559,0.204457327,5.42,2009,6
40131,143.4026928,0.209222015,5.2219999999999995,2009,7
40131,143.6300112,0.208890886,5.1925,2009,8
40131,146.0299201,0.205457897,5.0575,2009,9
40131,145.4617985,0.206260342,4.952,2009,10
40131,148.616405,0.201882156,4.875,2009,11
40131,152.0526065,0.197319868,4.93,2009,12
40131,155.4777473,0.192972955,5.03,2010,1
40131,155.9389404,0.192402233,4.99,2010,2
40131,153.6904947,0.19521702,4.9675,2010,3
40131,149.4358771,0.200775081,5.098000000000001,2010,4
40131,147.8944367,0.202867674,4.8875,2010,5
40131,151.2264835,0.198397791,4.7375,2010,6
40131,147.9176805,0.202835795,4.564,2010,7
40131,155.402125,0.19306686,4.4275,2010,8
40131,165.1991151,0.181617197,4.346,2010,9
40131,169.86695,0.176626473,4.225,2010,10
40131,167.2282505,0.179413468,4.3,2010,11
40131,146.4234926,0.204905646,4.714,2010,12
40131,152.8513916,0.196288696,4.755,2011,1
40131,144.9945462,0.206925026,4.9525,2011,2
40131,156.1555086,0.192135395,4.836,2011,3
40131,154.7886747,0.193832012,4.84,2011,4
40131,166.3762442,0.180332237,4.6375,2011,5
40131,153.3199265,0.195688851,4.51,2011,6
40131,149.3413412,0.200902175,4.545,2011,7
40131,151.7860019,0.197666451,4.27,2011,8
40131,162.9580686,0.18411485,4.106,2011,9
40131,160.0414738,0.187470158,4.0675,2011,10
40131,161.2403539,0.186076249,3.9925,2011,11
40131,157.5718052,0.190408432,3.9579999999999997,2011,12
40131,156.8905525,0.191235226,3.915,2012,1
40131,161.4113429,0.185879132,3.89,2012,2
40131,165.0647297,0.181765059,3.9539999999999997,2012,3
40131,173.3751363,0.173052497,3.91,2012,4
40131,163.0395014,0.18402289,3.7979999999999996,2012,5
40131,163.5218523,0.183480066,3.675,2012,6
40131,164.0360057,0.182904968,3.55,2012,7
40131,171.1039218,0.175349577,3.6019999999999994,2012,8
40131,180.5862362,0.166142232,3.4975,2012,9
40131,180.2583332,0.166444457,3.3825000000000003,2012,10
40131,174.9179629,0.171526125,3.3519999999999994,2012,11
40131,164.5833891,0.182296649,3.3449999999999998,2012,12
40131,170.2267083,0.17625319,3.414,2013,1
40131,169.7891537,0.176707402,3.5324999999999998,2013,2
40131,167.6508222,0.178961248,3.565,2013,3
40131,162.1571698,0.185024198,3.4450000000000003,2013,4
40131,158.4268817,0.189380741,3.536,2013,5
40131,152.8893265,0.196239993,4.07,2013,6
40131,148.0219979,0.202692848,4.37,2013,7
40131,150.4443641,0.199429207,4.456,2013,8
40131,149.7006407,0.200419986,4.49,2013,9
40131,153.6785454,0.195232199,4.192,2013,10
40131,151.7265418,0.197743914,4.255,2013,11
40131,149.6196133,0.200528525,4.4575,2013,12
40131,138.660966,0.216376686,4.432,2014,1
40131,145.9881495,0.205516683,4.3025,2014,2
40131,153.3044346,0.195708626,4.3425,2014,3
40131,161.0146151,0.186337124,4.3375,2014,4
40131,131.2008912,0.228679851,4.192,2014,5
40131,95.51004064,0.314134515,4.1625,2014,6
40131,85.72091221,0.350007945,4.13,2014,7
40131,100.1162121,0.299681737,4.115,2014,8
40131,109.6809849,0.273547874,4.1625,2014,9
40131,113.9019994,0.263410655,4.036,2014,10
40131,108.8264525,0.275695841,3.9975,2014,11
40131,132.3798971,0.226643176,3.864,2014,12
40131,154.2152462,0.19455275,3.67,2015,1
40131,159.014552,0.188680847,3.71,2015,2
40131,163.356711,0.183665551,3.77,2015,3
40131,160.3678153,0.187088664,3.6719999999999997,2015,4
40131,150.6835897,0.199112593,3.84,2015,5
40131,143.7438893,0.208725397,3.9825,2015,6
40131,145.0740192,0.206811671,4.046,2015,7
40131,149.1793371,0.201120349,3.9050000000000002,2015,8
40131,151.3863804,0.19818824,3.89,2015,9
40131,129.2297628,0.232167882,3.7960000000000003,2015,10
40131,151.9970638,0.197391973,3.9425,2015,11
40131,159.153485,0.188516138,3.964,2015,12
40131,200.3389325,0.149761207,3.8725,2016,1
40131,161.6949098,0.185553153,3.66,2016,2
40131,157.7432839,0.190201444,3.694,2016,3
40131,158.4082783,0.189402982,3.605,2016,4
40131,164.7039312,0.182163231,3.6,2016,5
40131,158.5115517,0.189279582,3.568,2016,6
40131,157.3456075,0.19068216,3.44,2016,7
40131,153.3834967,0.195607748,3.435,2016,8
40131,155.6160621,0.192801436,3.46,2016,9
40131,154.2156181,0.194552281,3.47,2016,10
40131,146.4900416,0.204812559,3.77,2016,11
40131,140.6131333,0.213372674,4.198,2016,12
40131,144.0354002,0.208302961,4.15,2017,1
40131,146.7317021,0.204475242,4.1675,2017,2
40131,152.0934482,0.197266882,4.196,2017,3
40131,153.3217053,0.195686581,4.045,2017,4
40131,153.6370132,0.195284975,4.01,2017,5
40131,150.5858651,0.19924181,3.904,2017,6
40131,146.2329358,0.205172659,3.9675000000000002,2017,7
40131,146.4739894,0.204835005,3.88,2017,8
40131,148.0214635,0.20269358,3.8049999999999997,2017,9
40131,149.329888,0.200917584,3.895,2017,10
40131,147.392564,0.203558439,3.9219999999999997,2017,11
40131,145.5524577,0.20613187,3.95,2017,12
40131,146.8152094,0.204358938,4.032500000000001,2018,1
40131,145.4658873,0.206254544,4.33,2018,2
40131,144.1351929,0.208158741,4.444,2018,3
40131,142.7956285,0.210111476,4.4675,2018,4
40131,139.2597537,0.215446312,4.586,2018,5
40131,137.8956673,0.217577542,4.57,2018,6
40131,136.8585805,0.219226301,4.5275,2018,7
40131,135.394476,0.221596931,4.55,2018,8
40131,137.3940193,0.218371953,4.6274999999999995,2018,9
40131,132.8139698,0.225902443,4.83,2018,10
40131,136.9724506,0.21904405,4.866,2018,11
40131,142.756347,0.210169291,4.6375,2018,12
40131,149.6888025,0.200435836,4.464,2019,1
40131,151.862335,0.197567095,4.37,2019,2
40131,150.5684556,0.199264847,4.265,2019,3
40131,148.6025366,0.201900997,4.1425,2019,4
40131,144.9665966,0.206964922,4.072,2019,5
40131,144.1137196,0.208189757,3.8024999999999998,2019,6
40131,144.6364599,0.207437325,3.765,2019,7
40131,150.5954113,0.19922918,3.6159999999999997,2019,8
40131,151.5535495,0.197969631,3.605,2019,9
40131,153.8298018,0.195040232,3.6879999999999997,2019,10
40131,147.6400577,0.203217208,3.6950000000000003,2019,11
40131,149.1914604,0.201104006,3.72,2019,12
40131,140.2341715,0.213949282,3.624,2020,1
40131,141.0831556,0.212661818,3.4650000000000003,2020,2
40131,139.4877848,0.215094106,3.45,2020,3
40131,148.1039658,0.202580668,3.306,2020,4
40131,156.2809269,0.191981203,3.2325,2020,5
40131,151.1062146,0.198555701,3.1625,2020,6
40131,152.0932325,0.197267162,3.016,2020,7
40131,147.1206467,0.203934668,2.935,2020,8
40131,149.4288158,0.200784568,2.89,2020,9
40131,146.4681709,0.204843142,2.834,2020,10
40131,147.9205776,0.202831822,2.765,2020,11
40131,150.5942483,0.199230719,2.684,2020,12
40131,151.2309423,0.198391942,2.735,2021,1
40131,148.3744246,0.202211401,2.81,2021,2
40131,143.0267954,0.209771884,3.0825,2021,3
40131,141.1377093,0.212579618,3.06,2021,4
40131,138.5053493,0.216619795,2.9625,2021,5
40131,137.2676003,0.218573066,2.975,2021,6
40131,135.8584981,0.22084007,2.868,2021,7
40131,138.2617144,0.217001506,2.8425000000000002,2021,8
40131,135.032803,0.222190458,2.9,2021,9
40131,130.4291731,0.230032895,3.0675,2021,10
40131,125.295051,0.239458782,3.0675,2021,11
40131,122.6292518,0.244664302,3.098,2021,12
40131,120.4239988,0.249144694,3.4450000000000003,2022,1
40131,117.8399853,0.254607977,3.7625,2022,2
40131,117.3788332,0.255608268,4.172,2022,3
40131,106.5992524,0.281456011,4.9825,2022,4
40131,104.8380423,0.286184286,5.2299999999999995,2022,5
40131,99.44241536,0.301712304,5.522,2022,6
40131,99.78415866,0.300678993,5.4125,2022,7
40131,104.0036282,0.288480324,5.2225,2022,8
40131,96.71624102,0.310216774,6.112,2022,9
40131,91.36119105,0.328399838,6.9,2022,10
40131,90.70171889,0.33078756,6.805,2022,11
40131,97.00426195,0.309295692,6.364,2022,12
40131,94.64463093,0.317006892,6.2725,2023,1
40131,94.31030709,0.318130661,6.2575,2023,2
40131,87.52208905,0.342804892,6.544,2023,3
40131,92.04258873,0.325968671,6.342499999999999,2023,4
40131,88.03237383,0.340817804,6.425,2023,5
40131,86.1625498,0.348213933,6.714,2023,6
40131,86.71067191,0.346012776,6.84,2023,7
40131,84.56823275,0.354778613,7.072,2023,8
40131,84.27136863,0.356028397,7.2,2023,9
40131,81.77617184,0.36689172,7.62,2023,10
40131,88.62056306,0.33855574,7.442,2023,11
40131,96.17129612,0.311974586,6.815,2023,12
40131,94.26008668,0.318300156,6.6425,2024,1
40131,91.92441058,0.326387737,6.776000000000001,2024,2
40131,89.41791299,0.335536799,6.82,2024,3
40131,89.78542846,0.334163358,6.9925,2024,4
40131,87.72368524,0.342017099,7.06,2024,5
40131,87.8304521,0.341601342,6.9175,2024,6
40131,88.54151397,0.338858,6.8475,2024,7
40131,90.89290524,0.330091774,6.5,2024,8
40131,94.43920135,0.317696464,6.18,2024,9
40131,93.39560378,0.321246387,6.428,2024,10
40131,93.25866989,0.321718081,6.805,2024,11
40131,97.80454037,0.306764903,6.715,2024,12
40131,91.71644384,0.32712782,6.958,2025,1
40131,92.42265456,0.324628203,6.842499999999999,2025,2
40131,93.95947548,0.319318516,6.65,2025,3
40131,98.7587452,0.303800947,6.725,2025,4
40131,97.41779034,0.307982764,6.816,2025,5
40131,93.33480873,0.321455636,6.8175,2025,6
40131,93.2344257,0.321801739,6.720000000000001,2025,7
40131,94.15308913,0.318661879,6.5875,2025,8
40131,96.42450906,0.311155334,6.3525,2025,9
40131,95.90243335,0.312849208,6.254,2025,10
40131,92.74417643,0.323502795,6.2375,2025,11
40131,94.6729836,0.316911955,6.1899999999999995,2025,12
40131,97.23044997,0.308576175,6.1025,2026,1
40131,102.2263263,0.293495828,6.0475,2026,2
40135,141.6092406,0.211871769,5.71,2005,1
40135,147.6428551,0.203213358,5.6275,2005,2
40135,138.9699919,0.215895532,5.928,2005,3
40135,150.440648,0.199434134,5.855,2005,4
40135,148.3705127,0.202216733,5.72,2005,5
40135,157.987856,0.189907003,5.582,2005,6
40135,143.3584738,0.209286549,5.695,2005,7
